ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
10951,602.61835,1379.6512,652.66,1378.1495,592.7141,1378.1455,566.8082,1388.3466,605.7785,1390.2518,628.3688,1380.1699,642.6511,1393.2621,521.6092,1392.4272,584.78186,1375.606,579.21924,1401.2397,599.2457,1377.4342,584.3219,1374.3999,600.0404,1386.8156,586.00275,1385.5221,619.34094,1364.6228,534.3475,1363.4175,592.4725,1370.3441,597.2514,1372.9272,569.6334,1364.798,600.2874,1399.043,562.5618,1383.2324,572.98486,1364.8351,517.55804,1357.425,653.618,1369.8766,593.42444,1337.0319,554.686,1398.9644,579.83685,1384.6375,563.69336,1379.6389,580.82196,1345.882,586.52466,1374.3135
10967,1699.9316,317.84274,1698.949,282.25888,1690.9047,288.50604,1723.9558,284.52316,1718.6346,316.67813,1696.4235,334.14194,1723.0294,292.536,1672.9108,356.63968,1698.3872,318.35806,1716.682,330.2247,1737.3007,343.14786,1710.3413,298.50958,1708.931,299.41846,1710.5403,347.55338,1747.2063,321.94708,1700.2852,342.08167,1658.4668,361.43173,1699.804,305.21613,1730.5842,307.188,1703.5859,344.67,1715.6979,316.21347,1673.4908,312.7246,1714.7332,329.36386,1630.1096,334.219,1696.7626,333.47083,1661.234,287.7155,1719.7163,300.0073,1720.0685,297.80176,1686.4408,317.8377,1712.2941,360.67172
10994,586.9728,1439.9905,545.2455,1390.577,579.0866,1399.0627,595.5081,1346.2318,587.01843,1366.163,574.97363,1379.4324,577.5898,1342.7009,595.29565,1376.6478,651.2022,1392.397,573.4305,1382.4352,547.0131,1366.358,616.2554,1361.193,596.3491,1358.8387,575.6316,1364.7036,557.1562,1378.2263,614.6776,1379.3037,556.2808,1370.7406,605.50757,1351.7356,605.5075,1368.4607,578.0056,1388.5227,600.3217,1379.0159,576.10474,1413.4403,575.57056,1361.7355,582.7094,1367.2495,508.03458,1370.522,589.18585,1363.7716,583.47504,1361.0844,627.7429,1356.6311,578.0355,1374.5061,580.55676,1345.1038
10995,600.86084,929.6547,610.5918,904.0556,599.3186,939.8546,609.1164,952.8966,586.68524,916.77026,592.3292,927.937,609.823,921.93225,593.91833,922.5708,618.6003,914.67645,619.07764,934.0144,617.7863,920.69073,595.1403,928.70935,588.64764,919.7571,579.7988,917.35065,605.9032,913.05774,582.9337,905.2672,587.09033,927.5446,587.7366,913.19354,619.61127,916.83575,587.9069,943.0961,587.02167,904.0852,587.71906,911.3512,596.392,928.62067,574.0143,940.20404,596.1263,910.39215,581.3617,885.1976,578.84204,909.35565,597.7886,899.3208,594.1347,916.97925,600.15704,924.2611
10999,1736.0942,373.5626,1697.0332,358.89838,1714.7988,380.40805,1743.8625,350.6483,1737.0092,347.93277,1728.1177,363.43158,1736.2683,355.1559,1747.5358,355.93552,1780.4648,370.81055,1752.8612,374.9494,1741.3458,366.86087,1736.7698,370.13043,1747.1223,369.32153,1736.0848,378.77783,1738.7924,371.42993,1757.0317,354.16516,1751.029,365.04074,1734.2092,367.2032,1761.433,382.25888,1761.0515,374.61972,1746.2935,376.63464,1748.1584,397.65134,1739.2224,393.61246,1741.2988,383.11197,1742.6119,382.0559,1772.1322,381.5579,1772.4667,381.35217,1766.2571,373.86935,1773.9657,378.74152,1765.6592,370.5437
11002,1791.9178,383.56406,1767.1818,391.34067,1791.044,417.26035,1761.7147,412.1737,1807.1262,379.44516,1764.3938,401.84723,1772.9468,394.3882,1763.8499,346.6345,1757.5024,387.68808,1808.793,416.07117,1809.3649,431.0134,1769.0153,382.71533,1786.2642,411.31793,1770.8004,411.98972,1776.1038,455.21848,1787.9701,419.81512,1760.3549,396.2685,1750.3215,390.61728,1762.2616,410.6195,1753.3406,412.63132,1763.0873,394.67673,1786.5095,363.87558,1758.4407,383.0841,1794.1508,395.0303,1775.4088,394.51834,1758.9559,387.7212,1819.0056,416.01907,1762.8939,400.1123,1808.636,382.44217,1786.4398,416.68362
11015,423.22116,1149.9733,429.23984,1131.3175,411.06897,1149.1324,399.23392,1138.3123,422.98044,1170.2496,389.94904,1150.7219,426.54272,1150.3805,446.67612,1161.4413,422.72574,1148.3939,404.52356,1164.2644,391.25388,1163.7903,416.1917,1161.4135,452.16556,1159.2417,396.24472,1139.5002,408.08072,1167.4508,421.49005,1165.5265,409.13644,1125.701,401.61133,1185.9849,411.82535,1153.8015,431.35452,1141.3455,460.21408,1167.3535,391.22632,1172.5804,409.45694,1197.3605,424.45297,1178.0858,405.78064,1141.7188,406.60434,1157.2231,409.66125,1192.4176,405.1183,1159.0695,434.41934,1160.7522,423.47473,1179.3807
11019,516.46075,1396.0565,506.0113,1412.4226,562.651,1380.327,553.23505,1385.9843,572.17505,1381.4138,549.5872,1376.6,517.3035,1392.6287,508.97235,1346.0624,531.03064,1409.5886,506.1451,1371.8112,526.70135,1340.9259,503.12482,1377.4656,537.5446,1396.2571,571.17737,1362.5051,519.0741,1385.7239,526.424,1385.9512,589.6761,1350.5485,547.8441,1392.0201,533.2877,1393.4283,531.9886,1378.8474,560.14935,1383.567,504.10248,1393.0315,524.09766,1383.9506,520.60486,1380.0553,513.857,1390.5446,477.4871,1380.7399,568.2662,1398.208,502.81744,1395.4211,497.1432,1384.0862,501.1189,1362.5557
11025,660.43335,1536.9701,767.1562,1532.5195,685.0247,1504.1892,653.80164,1526.977,617.2646,1524.2997,768.7618,1545.8662,750.2958,1479.7473,517.95703,1516.1483,656.6569,1538.1809,625.05975,1573.5881,689.11224,1547.4691,637.0345,1548.1816,684.0492,1515.0089,642.0565,1557.2076,679.1976,1562.6786,631.02014,1528.6123,617.8655,1500.9136,683.9385,1504.6052,647.0803,1498.296,711.34875,1546.2784,660.12036,1553.6444,638.26715,1512.974,505.83905,1536.145,759.97797,1554.377,635.33594,1453.4454,617.29517,1521.5646,610.8652,1539.4825,688.52905,1510.4213,630.9019,1430.6221,663.1983,1530.6741
11039,2151.8086,792.5945,2127.4905,751.3195,2136.3796,853.3769,2105.4854,783.29065,2197.612,832.74243,2095.6804,780.7998,2126.094,830.6232,2164.4556,829.61584,2162.1938,778.14667,2167.9348,802.5992,2143.3853,774.26624,2151.8525,775.6979,2142.195,817.2739,2170.6072,754.1793,2148.8762,758.3408,2048.4575,753.5494,2176.513,820.31976,2135.2646,834.0958,2093.8362,831.3504,2100.5889,844.17426,2077.3157,772.27026,2133.0356,818.63184,2189.8855,744.3622,2167.9587,736.8279,2212.977,799.3484,2152.8586,873.01215,2158.1694,788.67737,2069.6775,794.43005,2187.4893,874.82623,2128.1199,778.49786
11042,1778.6526,404.2259,1791.9651,398.1242,1796.716,371.66418,1773.248,403.84857,1808.0168,394.58728,1791.4963,393.7821,1805.6432,421.45905,1790.6777,399.09195,1783.9277,406.35358,1790.7876,377.2935,1778.8795,431.67325,1789.527,421.655,1802.5895,416.64633,1805.2816,408.28864,1795.3395,394.2421,1809.3541,404.62848,1801.0365,411.40607,1798.2828,431.23444,1806.5015,417.3349,1785.8086,433.31897,1803.913,407.05823,1809.6907,419.98642,1825.6132,403.44418,1809.414,432.4318,1817.686,425.99588,1814.2334,431.78433,1786.0382,421.8106,1825.957,420.85233,1819.3,416.7221,1824.1414,420.51608
11067,571.4837,1379.3268,576.67896,1403.6561,574.5844,1342.3158,562.0562,1400.8167,606.6454,1370.3164,566.5119,1370.4854,573.9815,1407.5535,567.3319,1352.8065,573.1428,1362.1818,580.6115,1372.7621,581.50104,1448.2437,571.1425,1425.2142,585.35376,1373.0773,544.13574,1366.6525,588.35626,1370.3383,574.1239,1370.7596,579.0705,1377.3308,571.12714,1421.5573,594.85333,1374.551,514.6456,1393.2648,588.90204,1388.2593,565.32043,1346.1527,578.5834,1369.3157,603.77704,1354.856,599.017,1349.2002,583.65735,1391.1104,552.48615,1376.0457,568.53186,1369.4183,574.8156,1391.2883,604.0213,1362.5692
11070,1865.4636,470.6275,1853.3269,462.55847,1855.6836,455.3426,1872.3739,461.80005,1866.2007,464.83124,1866.2238,478.32498,1868.6633,466.2485,1863.7201,484.60327,1862.8936,467.36963,1865.1338,467.67303,1877.4474,474.98016,1877.2958,464.5947,1872.6305,467.02872,1866.43,471.743,1873.4863,464.7269,1879.2587,469.7384,1864.5006,485.56595,1870.7021,475.38483,1872.1575,469.97345,1871.417,474.94415,1876.2241,466.79514,1868.4369,473.4141,1884.8859,492.35135,1859.97,473.2164,1886.3816,482.768,1866.6808,478.46783,1878.113,487.25656,1889.6132,483.34238,1879.7999,484.59857,1898.3356,499.0637
11089,2110.8438,679.2206,2133.9233,674.6065,2136.9458,638.1183,2108.1619,685.1593,2157.079,675.2006,2131.2485,671.0285,2146.945,713.2044,2136.6309,677.9732,2114.1829,678.1866,2123.2832,648.7839,2121.487,729.3964,2130.982,704.9804,2146.285,695.43256,2148.4568,679.0718,2133.3723,666.1522,2151.8645,677.1993,2142.4956,695.876,2133.0195,720.27454,2146.4785,693.4849,2111.142,716.5412,2138.0276,688.8856,2149.5398,703.5499,2158.5818,676.6337,2149.3298,714.7553,2160.51,701.5984,2158.6604,716.4085,2110.7048,700.04443,2170.5732,694.58453,2157.909,691.96875,2169.6643,700.78406
11100,413.2826,1090.7852,405.1353,1078.0264,449.05917,1094.3182,427.05637,1099.0503,443.6908,1083.0067,416.85513,1105.4763,427.8855,1080.2972,443.30963,1079.1636,420.12466,1092.4452,446.21188,1085.4332,427.8684,1108.7681,421.8839,1081.782,390.00198,1071.8862,416.88135,1116.3618,416.8386,1143.208,429.36285,1102.446,425.38324,1118.8367,403.37186,1096.5209,394.33264,1074.4193,413.26895,1080.2863,396.15448,1062.4045,428.64877,1105.3346,409.76752,1105.917,424.40036,1095.9542,417.92297,1106.6295,439.4695,1097.433,428.1855,1093.9298,428.1196,1116.5385,437.3682,1106.7041,412.1993,1098.7504
11104,592.06616,1576.1633,549.5833,1536.2095,590.2605,1521.2754,596.2982,1501.1699,589.3695,1510.95,583.59985,1530.2479,581.6623,1494.8136,586.4084,1519.5531,655.2071,1526.044,566.5086,1519.7872,540.93475,1505.426,621.0773,1511.7179,589.4248,1513.8912,575.2484,1508.7135,569.3655,1533.3995,605.07544,1536.8027,568.0877,1511.0343,602.029,1508.8236,596.0769,1517.5785,579.6844,1540.2896,605.52606,1538.5454,573.7525,1578.3717,592.74725,1505.119,594.05664,1526.073,508.1832,1533.2849,583.4082,1532.4858,580.1093,1518.4049,629.40765,1517.8148,575.28265,1532.1891,584.62537,1512.0643
11110,1678.6022,503.00885,1677.7443,511.27173,1690.4053,520.77106,1660.3995,522.98376,1692.7324,510.78348,1670.5139,517.90967,1670.7797,526.8286,1657.6583,491.80426,1669.7205,514.5003,1689.1027,529.1942,1694.4852,546.8904,1671.2275,508.9479,1671.7148,518.0092,1678.3448,544.258,1681.0924,567.2135,1691.1863,532.5497,1679.7301,534.5483,1665.9803,523.4257,1681.8085,524.6702,1667.6787,540.8387,1667.6461,528.1544,1686.1853,508.43347,1672.1932,513.06683,1698.5248,526.1333,1689.6698,529.43866,1676.6971,528.60944,1711.3973,533.0324,1690.6212,538.654,1708.0964,519.4238,1690.41,545.6833
11114,2105.2021,662.862,2094.645,628.19727,2093.0872,637.9758,2125.4648,649.0841,2096.4521,647.3856,2090.7588,678.88696,2109.2903,630.4074,2066.221,692.7073,2085.77,644.4012,2099.3037,662.91797,2124.3,665.31085,2094.669,640.1498,2081.3623,628.517,2078.0342,665.4769,2109.063,637.7628,2074.5488,652.15533,2031.9512,669.9987,2060.4036,625.532,2089.9185,620.5857,2059.1475,664.2975,2069.3176,624.8324,2031.497,619.2987,2077.2456,648.35583,1984.8014,644.3406,2049.4873,631.45953,2009.9375,599.658,2058.9846,611.6503,2072.8286,599.5193,2034.7659,632.0623,2063.1553,664.58716
11148,341.42972,1384.6803,342.85706,1364.7897,330.50775,1396.5436,339.86746,1416.318,310.11908,1367.2611,320.1745,1388.9596,321.86288,1380.4109,328.9801,1379.8721,340.22934,1370.0953,337.1124,1385.4878,343.89926,1363.0509,321.08325,1394.7198,310.05048,1378.4713,291.06943,1360.2975,301.32315,1364.783,311.31766,1348.0953,322.21402,1367.4954,309.2905,1378.1224,326.57907,1377.3717,302.18362,1389.8193,300.3537,1354.6711,306.0837,1373.1477,318.29523,1406.189,289.36914,1393.0527,321.7843,1366.2003,295.21564,1363.0273,285.60715,1376.4269,311.26578,1372.3777,306.58112,1392.7339,325.32565,1389.8748
11152,251.00328,1345.7789,227.07172,1317.657,252.11859,1303.874,255.97012,1299.2316,249.35541,1297.4548,250.17044,1309.7874,248.34782,1286.391,249.47986,1297.987,292.37335,1300.3773,232.28033,1290.8679,217.665,1282.9369,275.51895,1285.5681,250.24791,1285.4985,243.0326,1278.5518,245.11209,1297.4292,254.31842,1301.6542,236.87306,1283.6356,256.22342,1281.9685,248.85075,1275.2927,242.21185,1294.6571,259.6059,1293.6799,241.67842,1316.0786,257.98672,1265.9749,255.44246,1278.8058,197.57928,1283.2032,246.48161,1280.1675,239.5849,1271.5714,280.5714,1265.9832,240.35078,1277.9983,250.51288,1264.0918
11157,1807.067,406.02426,1799.3004,409.73334,1812.2554,423.12915,1782.9762,422.0513,1810.6333,407.42892,1787.6508,413.97543,1789.6539,420.2565,1774.8438,383.82275,1780.6732,405.4225,1803.7869,417.1378,1803.5304,434.084,1776.4,396.03763,1778.908,404.1295,1782.7926,425.76608,1783.1858,440.39648,1792.92,417.7084,1777.061,411.97354,1765.4485,402.29593,1778.6942,398.54572,1765.1018,413.4578,1763.18,398.93927,1775.0206,382.23218,1764.2335,386.57584,1786.0121,393.63712,1769.3342,396.59937,1759.6487,391.88437,1794.4485,397.95624,1767.6746,399.95853,1785.5472,378.87567,1767.4581,404.33414
11173,256.2864,1078.1307,236.57655,1051.973,252.75027,1049.3711,258.8592,1017.61334,256.4067,1034.9957,246.74254,1041.662,249.8762,1014.4206,256.7474,1038.4695,300.8634,1046.5498,248.04991,1035.0347,221.32172,1030.5741,280.78452,1023.62823,260.36804,1024.5177,250.38832,1024.1165,237.9093,1040.888,270.68423,1047.0737,236.09354,1027.6674,271.61185,1019.48773,265.85477,1027.108,248.2099,1045.9218,269.64047,1039.7844,246.11392,1065.3683,251.24246,1012.08307,258.15067,1026.988,197.41876,1026.2133,256.3551,1032.2896,254.19121,1023.9537,285.17706,1021.0601,244.90158,1032.389,253.43643,1012.58496
11193,2045.8108,601.06683,2030.4067,602.7901,2052.3916,616.2153,2017.871,617.1478,2043.2312,596.17883,2027.0535,608.34546,2023.1522,607.11383,2009.5004,564.4388,2008.5881,598.98737,2039.2083,614.29614,2044.0491,626.50104,2009.3821,583.702,2007.2499,596.1134,2010.508,630.7452,2009.2416,649.2299,2024.2272,609.80585,2005.8538,606.6532,1994.5737,595.07404,2004.8682,589.95184,1986.1991,595.85474,1988.0138,582.6693,2005.6053,572.4471,1991.4257,576.51855,2013.4648,585.87915,2002.55,592.45935,1982.9198,580.6358,2030.5455,590.508,1997.7836,597.39624,2012.8853,574.35736,1992.8337,601.6719
11201,272.12222,621.3664,278.90298,609.0265,257.90997,621.9097,253.8924,612.9761,272.81763,631.9626,265.8453,607.6,276.72,617.0511,292.927,622.19727,271.9575,606.4289,258.44287,623.31757,258.9719,618.98895,270.10022,603.8014,291.89816,611.9226,259.40393,602.9421,261.61115,622.6482,275.2268,612.12744,270.9509,591.95715,269.60153,621.8903,270.8933,608.5026,274.53766,591.085,292.6279,604.05896,264.8975,611.8127,267.27765,627.71295,277.30588,608.93066,266.63275,589.24426,262.60104,596.1586,265.16498,619.2039,263.38837,595.85516,284.97946,593.90076,267.92548,604.8506
11204,1813.8821,424.73727,1803.597,418.2739,1807.1226,410.6262,1821.5322,415.1617,1815.2241,421.49475,1816.8944,433.17676,1819.3138,423.28308,1814.4265,442.13068,1813.237,425.0592,1814.9601,425.36423,1829.6255,433.02435,1830.0052,423.89636,1825.5568,426.67673,1821.1156,431.23734,1827.8431,425.44327,1833.4633,430.02798,1819.3672,444.8979,1826.1133,435.37112,1826.8679,430.68274,1827.5118,435.93277,1833.233,429.52448,1825.3295,436.50568,1841.6666,454.01675,1818.7891,434.67233,1843.2607,444.98547,1826.2258,441.85495,1836.4679,448.90375,1847.0685,446.28293,1838.2463,449.0941,1856.3729,461.06937
11211,256.62985,833.02527,241.84209,820.99133,282.00342,825.9798,269.4097,827.6583,273.38022,817.8671,261.6996,833.5183,263.4157,812.1142,279.15576,817.8618,258.53198,825.725,272.57764,810.9333,262.37234,817.3448,258.8206,807.8814,236.8333,793.5855,258.31268,825.23785,257.9841,835.1889,267.63962,809.49817,265.6995,828.78064,253.17987,810.97473,240.37137,786.55884,257.5322,787.18207,240.40564,776.6331,265.479,804.8122,253.69136,810.3679,257.2423,795.9277,261.16376,802.21674,274.64285,793.75085,262.76434,787.45325,262.39078,806.0798,271.57843,801.7602,253.49698,787.70465
11220,1805.619,438.8339,1830.9304,433.8098,1823.1881,408.9982,1801.7001,438.07318,1833.2015,428.26755,1815.4363,426.8443,1831.4283,465.03598,1817.197,432.9262,1794.4731,435.76532,1796.8323,397.27213,1803.3884,461.3292,1805.8827,457.14532,1811.4104,431.3242,1813.5059,415.68747,1798.6198,405.77084,1819.8334,416.15985,1806.333,432.18677,1795.7596,449.24408,1802.2407,419.23608,1779.432,440.28372,1798.2831,423.58722,1801.966,420.5064,1813.6649,403.36694,1808.1255,429.07843,1802.2931,422.78043,1808.4746,430.946,1762.4214,417.9809,1817.5656,414.38733,1804.6573,412.54395,1809.0372,415.87012
11221,2196.327,825.93787,2218.1055,727.14154,2176.6658,849.2459,2112.678,743.1198,2157.1838,823.6731,2203.2974,793.6097,2189.1016,786.7481,2050.0618,805.0141,2177.5854,786.67896,2169.7036,858.2122,2171.2908,786.6052,2152.7341,796.2055,2172.4736,791.3923,2173.114,760.1035,2185.4019,788.8424,2111.0305,772.21844,2150.0522,809.02795,2150.6497,795.5944,2134.1685,804.34845,2160.3396,810.84296,2154.8584,778.9811,2129.7297,835.9388,2115.6882,772.737,2272.036,792.585,2228.2478,737.9187,2145.9033,803.8969,2143.766,807.19806,2147.4744,764.3182,2183.5083,768.2781,2147.7642,768.9006
11225,1694.6274,315.03412,1686.888,285.51468,1686.169,292.1073,1717.1816,292.88364,1703.091,312.5924,1693.3077,331.50067,1713.2156,293.449,1671.247,350.46628,1696.1376,314.1967,1707.5797,326.56955,1728.3873,335.14188,1706.5084,304.473,1703.7249,303.13998,1701.9912,337.89847,1733.043,320.20764,1697.9937,333.82864,1662.021,349.13425,1693.9211,307.00403,1720.2654,307.43027,1700.2257,341.2328,1707.4806,315.30637,1670.7981,309.95966,1711.6526,330.72153,1634.1908,333.8064,1697.8519,331.4052,1662.0376,298.63425,1712.0121,311.07596,1718.656,303.78418,1686.3716,321.9504,1714.2352,361.77164
11227,1764.4132,394.49173,1780.1555,391.86255,1782.4141,365.56293,1763.9742,397.1634,1797.221,395.58633,1780.4227,390.55756,1788.4521,414.73257,1782.0591,391.18167,1769.649,389.6441,1776.664,374.02448,1773.4409,429.4218,1781.579,407.68896,1790.859,406.61182,1795.5767,396.28778,1784.1246,386.09598,1794.0201,395.20804,1789.4482,406.78973,1782.6545,426.19727,1792.7821,406.5005,1765.2178,419.75443,1786.1902,400.84433,1793.6432,417.56735,1798.5874,397.36813,1791.2422,419.37924,1803.4556,414.16287,1798.8589,420.9446,1771.6896,411.4705,1807.7468,408.44373,1799.2396,405.17947,1804.4542,413.4307
1123,617.15674,1283.9934,601.3609,1052.9331,505.3286,1268.3511,587.94165,1048.4457,540.4527,1114.59,541.6685,1005.85706,606.9073,1211.4568,638.859,1209.2872,572.0963,1273.5336,564.57074,1241.4105,607.08856,1104.6694,575.1557,1261.0986,592.4373,1148.0836,428.77448,1224.883,581.53534,1223.0518,560.8354,960.0251,600.8695,1084.5758,505.2633,1078.8507,655.4741,1116.5343,523.5062,986.08386,509.39972,1205.825,665.8729,1183.685,571.3635,1392.0552,727.57336,1028.044,659.09766,1223.5756,642.45984,1300.7123,610.14453,1109.06,783.756,1214.462,519.5034,1316.5826,544.07635,1255.5216
11232,2011.5214,606.463,2038.0999,604.5,2031.0946,570.1691,2003.495,607.4973,2044.1696,588.13544,2019.8468,591.0833,2038.0461,634.99054,2016.7031,594.9937,1999.3567,601.6029,2001.5874,557.3423,2003.1263,632.42773,2005.3875,631.49457,2013.8054,597.83826,2013.0356,581.57745,2002.4784,568.93445,2026.3,579.64453,2005.1848,593.03156,1995.2363,618.2821,2006.1302,582.4661,1973.0385,607.8426,2001.7804,586.66614,2000.4504,579.9936,2017.6508,565.4191,2010.725,590.9441,2000.5782,587.3885,2007.585,594.003,1953.813,581.82605,2015.5237,578.36975,2003.2423,576.31335,2006.0758,576.7139
11244,2172.4192,718.1552,2154.364,687.34045,2155.683,689.45667,2189.46,699.6185,2160.3862,697.49677,2151.3691,723.02716,2165.1975,684.32904,2133.7007,749.84064,2145.8674,693.8681,2159.1287,707.95135,2187.9128,710.60345,2157.6948,688.7322,2144.1038,682.23737,2137.254,707.6516,2159.781,687.8635,2141.5537,694.8757,2106.6792,714.0437,2130.8787,679.4363,2146.6106,669.5513,2125.7588,706.447,2132.293,674.7009,2100.2598,671.6565,2147.6643,703.82574,2056.6074,688.4292,2123.8335,684.9471,2081.7886,657.84033,2123.3289,668.47943,2138.769,658.87463,2106.703,686.1757,2138.2217,722.4434
11260,261.74115,1017.46246,250.27736,1038.5952,261.08853,987.93677,252.73875,1035.3727,293.6715,1006.18054,260.20236,1014.18787,256.7079,1032.4326,253.13393,998.85187,266.6248,1007.6398,275.27063,1026.9727,268.37155,1072.2048,267.55713,1058.7285,275.4214,1026.5042,245.95073,1022.7628,284.1462,1026.9686,269.4361,1023.8235,273.22073,1027.08,270.72528,1056.5946,294.0097,1027.8877,226.77905,1040.374,286.53073,1037.8479,270.99103,1009.4306,276.58496,1029.4958,295.28848,1018.43225,297.40384,1009.1754,282.39255,1040.1458,266.77798,1033.6359,271.56348,1029.4153,276.22354,1046.9596,303.7719,1026.8452
11261,265.11844,1042.3158,262.13968,1022.84094,244.13863,1039.6042,235.22705,1026.0872,261.93878,1052.1031,234.34767,1027.6887,258.34854,1031.5789,287.78738,1042.626,257.60767,1018.8964,247.14096,1041.4901,231.48969,1031.5963,254.48578,1021.48175,280.9086,1030.7965,234.30258,1012.558,250.1377,1033.5967,261.45517,1028.3292,248.55124,993.5926,252.68208,1043.8176,246.59314,1021.77454,259.78342,1002.8935,291.84152,1028.504,244.69626,1027.9521,251.2564,1055.4277,261.7434,1033.1818,253.15878,990.3206,246.19882,1008.6792,244.87662,1041.0363,243.12968,1009.34186,274.1968,1011.4788,260.38727,1022.30444
11268,602.14734,1640.8613,531.9002,1573.9342,579.45197,1566.9521,592.01685,1478.3712,596.9423,1505.1329,582.9863,1525.4879,587.6704,1504.8292,579.61487,1527.7866,712.05383,1574.9302,569.6544,1522.9086,489.7187,1525.7916,672.67267,1535.8925,573.9513,1535.6473,578.28503,1506.0167,578.92426,1564.4753,581.55756,1599.6755,573.2838,1529.1864,613.11993,1541.2885,600.9282,1512.8757,578.9746,1563.4705,586.99896,1607.4536,562.872,1646.6034,572.385,1489.5642,578.4068,1532.7482,440.46954,1532.7898,596.25867,1559.508,609.5083,1521.2832,707.4245,1528.2131,566.7829,1561.8868,590.90063,1549.3396
11281,413.4717,1094.1305,410.62543,1101.4927,418.6914,1068.7736,407.06775,1106.9921,440.8163,1094.7244,415.04813,1091.9037,413.1481,1108.9747,412.54767,1084.366,418.9113,1082.8328,422.88742,1092.2842,411.60934,1136.8943,413.84213,1119.6764,422.61053,1109.8195,408.61722,1101.9724,423.93088,1100.0552,414.3453,1103.0726,417.45972,1105.0051,414.12683,1131.6069,427.88556,1113.5077,384.453,1120.7216,418.63968,1111.6403,413.97427,1111.3738,412.5607,1108.8826,419.65274,1111.3208,428.36105,1110.5963,417.91748,1130.0785,400.39722,1119.0126,410.4715,1115.6958,408.83685,1121.5977,423.92053,1116.5593
11286,1839.3792,446.5471,1821.7369,434.88834,1826.0795,424.0406,1847.8922,433.6869,1841.6292,441.24448,1840.2697,456.8093,1846.3805,440.65146,1836.6202,468.9705,1835.252,444.9708,1840.0594,445.32214,1858.5638,458.59012,1855.76,440.8677,1850.3085,445.70447,1843.9579,453.80313,1856.3705,446.0647,1860.4165,452.1974,1837.6255,474.13998,1849.8486,457.30908,1852.3844,451.15204,1853.7408,458.32846,1859.9381,449.12537,1847.5952,456.75677,1872.5222,480.71463,1835.4434,455.5003,1872.7146,470.16632,1847.4655,462.18668,1864.204,475.0798,1878.2327,468.7272,1865.5271,473.1909,1888.9312,493.2473
11305,438.62506,1152.8331,450.42508,1123.5438,435.6755,1161.3868,443.06747,1182.1562,416.9008,1137.9238,424.69437,1155.6102,438.2866,1147.9281,431.33533,1147.7821,447.47964,1140.0846,447.3278,1159.9066,450.4666,1139.5243,428.20264,1161.7327,418.39804,1149.8507,401.50665,1136.9541,425.10333,1136.9706,412.29532,1123.4604,422.1217,1154.5599,417.62637,1146.1842,444.2312,1148.5442,415.80017,1168.0569,414.40872,1132.3806,416.10016,1148.1157,425.85486,1173.2461,401.4608,1170.8408,433.15625,1143.9338,408.72357,1124.1849,400.1691,1144.8683,424.53488,1139.7245,419.74484,1162.9672,436.21494,1163.7235
11312,582.3403,1507.8804,569.8347,1487.4092,626.6861,1512.1013,598.8721,1518.1074,618.7995,1491.2941,584.6543,1522.8342,599.2487,1485.4786,620.62604,1488.2725,586.28613,1506.0986,624.6544,1491.0886,597.18756,1518.1171,589.2038,1486.8448,547.60425,1467.5725,585.60864,1527.2997,584.45953,1562.3982,603.65247,1509.1277,595.1923,1530.555,566.98816,1500.3154,555.4748,1469.1719,580.62994,1472.9985,554.6109,1449.1909,598.8402,1505.127,577.11774,1507.1417,592.00806,1491.274,585.48035,1506.3378,616.2766,1489.5485,599.9125,1486.9347,599.7736,1514.9291,612.23035,1502.5858,578.42035,1490.6299
11340,2146.598,760.3383,2174.815,775.9826,2161.59,783.94324,2203.684,784.5867,2179.843,770.0457,2182.5913,801.36523,2147.5881,786.6497,2181.1206,773.68787,2188.5798,815.0445,2145.1724,771.8062,2184.557,767.5355,2134.5625,772.2786,2172.6143,782.50916,2191.6807,741.62915,2140.909,772.5565,2124.3699,799.0575,2220.3674,780.7373,2155.6685,776.9565,2160.98,833.3331,2164.2659,802.5584,2161.7893,788.34973,2155.646,766.40765,2161.7341,794.63464,2174.6926,802.4419,2140.9373,790.862,2136.4177,786.6482,2188.1697,770.2328,2155.83,819.30927,2169.7952,805.6658,2125.126,791.69525
1137,2208.2495,731.96686,2183.7485,729.89746,2211.428,744.1239,2178.264,742.7882,2202.3442,716.82153,2185.6123,738.73645,2177.6025,726.6986,2174.002,677.0784,2162.4812,727.4417,2199.8398,747.2868,2210.5173,751.6898,2169.8022,704.85767,2166.735,725.2799,2167.6382,759.9465,2164.89,797.45764,2181.4084,735.7125,2162.1917,733.4325,2151.6921,716.8888,2152.6287,722.80505,2141.8801,719.97174,2145.0483,704.18805,2168.724,694.23883,2149.5325,701.13904,2168.4841,715.8777,2168.8477,715.22314,2134.9744,700.73285,2202.0967,718.97144,2150.4878,724.5719,2175.313,704.59143,2155.111,732.8768
