ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
13806,1773.748,532.571,1773.4711,533.8324,1773.6506,531.9046,1771.9667,531.3977,1772.959,531.28784,1771.2755,531.6066,1771.0879,530.6427,1770.5726,529.42725,1770.5006,529.62775,1769.84,528.02954,1768.3553,528.82745,1768.8442,527.37494,1768.3918,527.4393,1767.1125,526.515,1767.01,525.72504,1766.711,524.6346,1765.702,525.22644,1765.5656,525.5576,1765.2671,524.81287,1766.1063,523.6451,1763.4348,523.28284,1763.1104,521.65326,1763.2982,522.6489,1763.5153,522.5305,1762.8083,521.3565,1762.0575,520.067,1761.2083,520.57715,1760.8844,519.4369,1760.0762,520.07135,1759.9851,518.31525
13819,2155.943,814.4725,2155.8003,814.1759,2155.855,814.31,2156.0393,814.1752,2155.751,814.5843,2155.6885,814.1873,2155.724,814.0801,2155.5017,814.00244,2155.8179,813.7554,2155.5293,813.8428,2155.5312,813.9682,2155.4011,813.579,2155.3816,813.85443,2155.1672,813.35504,2155.3503,813.64703,2155.2856,813.02295,2155.4688,813.3133,2155.2097,813.1532,2155.4749,813.1939,2155.2346,813.1254,2155.0955,812.63696,2155.1997,812.9548,2155.145,812.81714,2155.1726,812.6699,2154.8381,812.18427,2155.0437,812.144,2154.9805,812.1929,2154.9539,812.1573,2154.729,811.99036,2154.8674,811.6806
13827,430.53098,1135.8336,430.77396,1135.9911,430.7972,1135.9928,430.85608,1135.9448,430.9322,1135.8054,430.86334,1135.8807,431.07507,1135.7343,431.21548,1135.8448,431.0254,1135.8693,431.2399,1135.8325,431.27335,1135.7316,431.23993,1135.7268,431.31195,1135.6202,431.38617,1135.6368,431.363,1135.6484,431.38565,1135.7428,431.2124,1135.7294,431.31165,1135.5171,431.45364,1135.7031,431.6161,1135.5781,431.5842,1135.5319,431.76132,1135.4714,431.77664,1135.5092,431.7755,1135.3896,431.71396,1135.4008,431.775,1135.5505,431.75406,1135.6025,431.8834,1135.5227,431.91238,1135.4994,431.78882,1135.4775
13836,596.83527,1385.7964,596.4774,1385.7582,596.75836,1385.3109,596.2297,1385.2513,596.21814,1384.8834,595.9237,1384.6226,595.6947,1384.2903,595.46655,1384.0197,595.35504,1383.7006,595.4603,1383.4122,595.0306,1383.4856,594.7218,1383.2015,594.4541,1383.043,594.4484,1382.4889,594.2873,1382.5521,594.24524,1382.4557,593.69147,1382.3993,593.3745,1382.2008,593.51495,1381.4606,592.9847,1381.4879,592.8587,1381.4832,592.7887,1380.7319,592.5488,1381.0112,592.4613,1380.6984,591.9249,1380.2449,591.9426,1380.3544,591.71136,1379.9175,591.64923,1379.6904,591.7833,1379.642,591.15875,1379.3969
13852,748.87604,1404.9812,749.1624,1404.9185,748.897,1404.7269,749.0484,1404.4243,748.88416,1404.4305,748.66187,1404.3195,748.46625,1404.1718,748.4954,1404.2528,748.4447,1403.9629,748.33624,1404.0609,748.0931,1403.5938,748.1045,1403.4829,747.9528,1403.5865,747.9272,1403.3055,748.0896,1403.1173,747.8832,1403.1171,747.69604,1402.9813,747.7184,1402.9392,747.5801,1402.7433,747.2003,1402.448,747.39246,1402.5479,747.1911,1402.1829,747.2424,1402.157,747.1749,1402.3379,747.007,1402.1311,746.7247,1401.8478,746.8191,1401.8575,746.8851,1401.8947,746.58325,1401.3066,746.64575,1401.5847
13872,1771.014,546.1538,1772.6731,546.30304,1770.8347,548.5436,1771.9038,549.06104,1773.7208,549.23645,1774.4662,549.89685,1774.5591,549.1855,1773.4264,551.5852,1774.7944,551.0437,1774.4373,552.65515,1774.6989,551.44257,1776.7236,552.7556,1774.0543,552.4824,1775.047,553.64966,1774.3928,554.11414,1776.3479,553.77594,1776.472,553.2984,1776.8519,555.4448,1777.7656,554.9235,1778.1862,554.481,1777.251,557.1321,1777.8456,556.57635,1778.1981,558.96027,1778.7683,557.1331,1777.953,559.1313,1778.3569,557.7246,1777.6747,558.5786,1778.469,559.8114,1779.1665,560.8176,1778.4531,561.8474
13881,752.6025,1243.2416,752.7634,1243.5137,752.6627,1243.2269,753.09143,1243.2769,752.8238,1243.2719,752.88855,1243.4058,752.6373,1243.3995,753.24524,1243.3387,753.45807,1243.2296,753.33234,1243.8043,753.7249,1243.6483,753.6663,1243.9976,753.64624,1243.4386,753.48944,1244.0869,753.3172,1243.7363,753.8439,1243.6317,753.2338,1243.828,753.88385,1244.3951,753.9083,1243.9191,753.7715,1243.8184,753.84326,1244.2144,753.6875,1243.7141,754.13947,1243.9532,753.874,1244.494,754.451,1243.9832,754.6443,1243.9441,754.2201,1244.5409,754.26245,1244.3329,754.35175,1244.3158,754.45844,1244.5681
13884,588.33746,1384.0581,588.12305,1384.0637,588.0633,1384.1814,587.9611,1384.1614,588.21014,1383.983,588.04486,1383.9283,587.80756,1384.0458,587.8527,1383.9495,587.68085,1384.0605,587.53156,1383.938,587.465,1384.0656,587.5132,1384.2471,587.4472,1384.1375,587.3864,1384.087,587.3817,1384.045,587.25104,1384.019,587.0404,1383.8999,586.8741,1383.9186,586.9589,1383.7482,587.04565,1384.0208,586.84125,1383.797,586.3971,1383.8857,586.7257,1383.8118,586.4068,1383.8727,586.28046,1383.9131,586.24255,1383.8088,586.0578,1383.859,586.00757,1383.9583,586.07214,1383.7491,586.1121,1383.544
13888,2106.467,716.8889,2108.1418,716.4806,2105.505,716.0204,2106.2744,716.2363,2105.748,716.1655,2105.55,716.0792,2105.7778,715.24316,2105.7712,716.17786,2105.1023,714.33966,2103.9019,715.2327,2103.623,713.9611,2103.999,713.32446,2102.598,713.53143,2101.8057,712.7892,2101.4048,713.4227,2100.4636,712.2239,2100.4807,711.61316,2100.9202,712.17755,2100.957,709.76245,2099.8765,710.838,2099.1514,710.70935,2099.1704,710.4745,2098.1255,710.3946,2098.576,709.2883,2097.173,709.1546,2096.4917,709.39764,2096.5554,708.9359,2095.8694,709.2702,2095.2153,709.0009,2095.4265,708.1794
13890,2132.5615,734.7367,2132.6392,735.8197,2133.1604,736.8281,2133.1042,737.275,2134.0923,737.22205,2134.171,738.20496,2134.6587,738.307,2134.8286,739.1731,2134.7354,739.9533,2135.2832,740.3054,2136.4358,740.88837,2136.2542,741.2186,2137.495,742.7385,2137.6333,743.1903,2137.509,743.2051,2137.8704,743.89655,2137.5593,745.05634,2138.717,745.5953,2139.2659,746.107,2139.5464,746.1027,2139.7786,748.013,2140.0837,747.90753,2140.5764,748.7327,2141.0718,750.00024,2141.8357,749.9316,2141.1577,750.743,2142.3186,751.36804,2142.4802,752.085,2143.1267,752.95844,2143.269,752.2683
13900,1997.5406,625.81464,1997.612,626.3873,1997.9708,626.87476,1997.4846,628.3178,1998.684,629.1682,1997.6204,629.86096,1998.2281,628.70856,1999.5199,629.1327,1999.0486,630.0177,1999.3599,630.18146,1999.5306,630.95917,1999.7109,631.33765,2000.0216,631.7654,1999.8555,632.4881,1999.9967,632.8044,1999.9205,633.7689,2000.064,634.1199,2000.3517,634.986,2000.4009,635.12274,2001.9601,634.5249,2001.3202,634.9275,2000.5342,635.0757,2002.3544,635.9193,2003.1978,637.55914,2002.3953,637.2923,2002.1843,637.4981,2002.8315,638.0595,2002.275,639.0747,2002.8472,638.9859,2003.7922,639.0057
13912,1684.3557,504.5078,1685.1842,505.4578,1685.9084,505.77875,1685.9769,508.4209,1687.8796,508.5498,1688.1338,511.4048,1687.6271,510.38004,1689.5288,514.3126,1689.5623,514.07025,1689.6799,515.1593,1689.81,513.7849,1692.0848,515.6989,1692.1779,517.1118,1692.8627,517.6891,1691.4581,518.30615,1694.0933,520.4486,1695.2985,520.9149,1694.7927,521.63544,1697.0641,523.67096,1698.0173,525.3339,1696.9049,526.28656,1698.135,526.5902,1699.2096,528.0182,1700.9933,527.72705,1698.7775,529.50507,1699.5735,530.19476,1699.5575,531.33203,1701.2882,534.1062,1701.1635,534.7269,1701.7,535.0616
13932,728.5648,1147.4282,728.5842,1147.4464,728.60095,1147.4637,728.4211,1147.4849,729.07153,1147.7123,729.0649,1147.5161,728.93225,1147.3245,729.1603,1147.5641,729.0755,1147.4281,729.1945,1147.4238,729.04004,1147.3928,729.3477,1147.5375,729.2681,1147.3331,729.1562,1147.223,729.44434,1147.3118,729.4305,1147.3384,729.7921,1147.4474,729.44446,1147.3762,729.7375,1147.487,729.33575,1147.283,729.8322,1147.4269,729.55176,1147.3666,729.71844,1147.0815,729.6703,1147.0886,729.75464,1147.3029,730.18555,1147.2205,729.9341,1147.0535,730.15063,1146.9645,729.7819,1147.0459,729.9272,1147.1824
13937,1887.1128,594.60333,1888.778,595.6901,1887.6016,597.1655,1888.9585,597.8733,1889.8445,598.6772,1890.8984,600.0014,1892.2919,599.9014,1891.3766,602.27716,1892.4338,602.38556,1892.1738,604.1263,1892.7773,603.62024,1894.4397,604.8043,1893.1797,606.1317,1894.2574,606.97626,1893.9227,607.97437,1895.3237,608.071,1895.588,608.2086,1896.3031,610.3387,1898.3635,609.4732,1897.8003,611.03406,1897.9404,612.9336,1898.3015,612.8715,1899.4602,615.35535,1899.4156,615.228,1899.7129,616.1674,1899.7208,615.7332,1899.7472,617.2617,1900.8861,618.69934,1900.672,619.9583,1900.6858,620.95825
13947,569.63806,1537.3442,570.57306,1538.6238,571.0039,1539.3838,571.1978,1540.7592,572.44415,1541.6873,572.5212,1543.0074,573.6053,1543.6635,574.5559,1544.266,574.6584,1545.0491,575.38385,1546.0437,576.20905,1547.4501,576.71674,1548.2156,577.5753,1549.1487,578.01935,1549.864,578.89935,1551.2664,579.18854,1552.1138,580.14307,1553.4949,580.8145,1554.4192,581.11414,1555.107,582.46954,1555.722,582.23846,1556.8131,583.1666,1557.6737,584.28467,1558.6564,584.8312,1560.2977,585.2528,1560.7758,585.61554,1561.638,586.2401,1562.7002,586.9335,1563.6371,587.6834,1564.7443,588.4573,1565.4954
13949,426.60962,1229.7239,427.21875,1229.5718,426.74826,1229.4961,427.34027,1229.5974,426.90295,1229.9238,427.40338,1230.2771,427.11887,1230.7362,427.66406,1230.6649,427.7497,1230.1138,428.13104,1230.4315,427.82297,1230.5746,427.55286,1230.8641,427.86798,1230.7574,428.17764,1231.212,428.3882,1231.2704,428.65186,1231.2795,428.0933,1231.2311,427.95343,1231.0872,428.2019,1231.5906,428.71268,1231.8496,428.76022,1231.9427,428.4795,1231.7125,428.17877,1232.0626,427.77634,1231.7456,428.4989,1231.5477,429.2765,1232.2134,428.22397,1232.018,428.55374,1232.0243,429.24677,1232.2345,429.67703,1232.3044
13961,1612.9523,393.2126,1610.7727,397.56006,1609.3733,398.20056,1612.1921,396.8337,1615.8043,400.52405,1616.4646,401.26035,1617.782,401.2029,1617.8116,401.53287,1617.5212,405.08258,1619.6161,403.49426,1624.0095,405.22977,1620.7324,405.7923,1623.1643,407.7734,1624.0691,408.7494,1627.0537,408.90662,1627.8665,410.755,1628.7472,410.26135,1627.9907,411.63144,1633.4688,413.18024,1631.0668,413.4303,1632.936,414.47745,1633.9808,417.57788,1635.4623,418.3312,1635.2069,414.4473,1635.2734,416.99133,1638.2174,419.74847,1640.2124,417.5792,1638.5002,420.32428,1642.0023,419.81723,1642.6106,425.39847
13967,1869.0153,590.32025,1870.2473,593.2245,1871.14,594.68054,1871.3083,596.3069,1872.208,597.9854,1872.4108,599.6862,1874.0316,599.692,1876.0465,601.4413,1876.2931,603.4425,1876.8508,604.4881,1877.5236,606.3524,1878.5826,608.03595,1880.1794,609.8478,1880.8823,611.3988,1880.5454,613.38495,1881.9467,615.3636,1882.7325,616.689,1884.4689,618.28955,1884.4551,619.27057,1886.5829,619.89294,1886.4675,621.9262,1886.541,623.8162,1888.4028,625.52747,1890.247,628.3718,1891.1229,628.31445,1891.5967,630.4182,1892.536,632.19684,1893.0134,633.8301,1893.6483,635.73566,1895.5719,636.0025
13972,1717.4813,485.55902,1718.6924,488.6718,1719.824,489.96008,1718.6066,490.36804,1719.2997,492.89008,1719.2351,494.48264,1720.5547,492.3461,1723.1252,495.16653,1722.1652,497.3495,1723.7546,497.5953,1721.9601,499.28348,1724.4401,500.57938,1725.3564,502.46033,1725.6831,503.02307,1724.6309,505.86792,1726.064,508.21594,1726.3923,508.13333,1728.4629,510.72726,1726.3322,510.09116,1730.5444,510.3723,1729.3391,512.3067,1728.5636,513.7652,1730.6611,515.624,1733.0778,518.4853,1732.6991,517.4735,1733.1278,519.20593,1733.43,521.71954,1733.6105,522.11066,1733.6017,525.944,1736.7794,525.1338
13973,310.7515,1527.6819,310.68433,1527.7856,310.7097,1527.6562,310.8477,1527.525,310.87555,1527.5671,310.93646,1527.4753,310.8994,1527.4338,311.1327,1527.4005,311.1023,1527.319,311.12286,1527.2218,311.33054,1527.1284,311.21793,1527.0438,311.39526,1526.9862,311.18927,1526.9083,311.38666,1527.0273,311.4563,1526.9347,311.3266,1526.7323,311.33328,1526.6942,311.3947,1526.6338,311.52563,1526.5575,311.53824,1526.5939,311.6157,1526.7273,311.55942,1526.5293,311.62537,1526.5964,311.82883,1526.1582,311.7169,1526.5265,311.866,1526.3134,311.9184,1526.2264,311.88235,1526.2046,311.95392,1525.9473
13979,1792.9283,551.0058,1793.8232,554.7948,1795.1776,555.7309,1792.8899,557.60657,1795.6384,557.43634,1794.1257,559.8152,1795.5192,557.4935,1796.3357,558.8834,1796.2601,560.5514,1797.4308,560.643,1796.9175,562.04456,1798.5369,563.2058,1799.1143,565.0204,1799.725,565.15765,1800.1721,565.87885,1800.1708,567.79083,1798.4647,570.0226,1802.1886,570.4271,1799.303,570.0113,1804.8295,569.48413,1801.9891,570.91473,1800.7708,571.3234,1803.7218,573.3273,1806.1405,577.0441,1805.2534,574.7421,1803.9869,576.1422,1805.2567,578.1697,1805.1376,578.83777,1806.6318,581.4948,1808.1462,578.89124
13981,1827.0673,505.4081,1827.4951,506.44513,1827.6179,506.41742,1828.3679,506.11615,1827.1821,506.62262,1828.5752,506.65768,1828.1566,506.7266,1829.3448,508.01108,1828.2336,506.9581,1828.6769,506.85413,1829.6914,507.07404,1830.143,507.33823,1829.5095,506.7248,1829.108,507.70236,1829.5493,508.15924,1829.2478,507.83408,1830.3041,508.77533,1829.9655,508.80438,1830.5022,509.81357,1829.5664,509.56992,1830.2275,509.2872,1831.4836,509.49612,1831.1777,509.39835,1829.9745,509.81876,1830.7227,509.12906,1832.0117,509.74945,1830.668,509.8686,1829.914,510.4015,1831.4559,510.20462,1831.3573,510.87408
13997,603.11206,1489.112,603.2966,1488.7677,603.1241,1488.8427,602.9249,1489.1456,603.1123,1489.3778,602.705,1488.8823,602.85724,1488.9935,602.7224,1488.9246,602.40045,1488.6163,602.6201,1488.6934,602.48303,1489.4446,602.3266,1488.4778,602.66364,1489.0066,602.65155,1488.8645,602.4207,1489.2422,602.29395,1489.0005,601.9475,1488.8662,602.1375,1489.046,601.926,1488.7806,602.28595,1489.223,602.1836,1488.8221,602.16205,1489.393,601.8853,1489.0725,602.0382,1489.1798,601.81494,1489.137,601.98975,1488.9996,601.87585,1489.1324,601.74506,1489.4019,601.60675,1488.8599,601.77783,1489.2172
14011,623.8336,1369.9072,623.92957,1369.4696,623.5745,1369.3955,623.682,1369.0807,623.799,1369.5784,623.7468,1369.1151,623.6776,1368.9329,623.59375,1368.7001,623.70966,1368.7122,623.60376,1368.3444,623.7338,1368.4728,623.7991,1367.9965,623.62146,1368.047,623.53204,1368.0364,623.42175,1367.2147,623.5352,1367.7544,623.45966,1367.9896,623.5899,1367.6884,623.7427,1367.4042,623.25574,1367.2123,623.56647,1367.0953,623.4972,1367.3273,623.6708,1366.8885,623.58734,1366.9713,623.582,1366.636,623.556,1366.4211,623.463,1366.199,623.3009,1366.2292,623.2306,1365.8888,623.4306,1365.785
14014,1858.5859,562.37933,1860.0183,565.5028,1861.073,566.882,1860.9838,568.3254,1861.618,570.65356,1861.6722,572.37085,1863.2942,571.5332,1865.8662,573.5587,1865.693,575.81586,1866.4784,576.7314,1866.0385,578.46466,1867.9172,580.5195,1869.0857,581.71924,1869.8406,583.3162,1869.4391,585.72705,1870.9624,588.10583,1871.5593,588.83606,1873.5035,590.77264,1872.428,591.62506,1875.8666,592.13586,1875.2418,593.705,1874.9014,595.7962,1877.235,597.7625,1879.6243,600.6869,1879.6758,600.5944,1880.256,602.3322,1880.9489,604.6319,1881.1438,605.9147,1881.7748,608.6769,1884.129,608.5923
14024,247.16685,1031.9087,247.54242,1031.5796,246.40782,1031.4015,246.54384,1030.909,246.89902,1030.2898,246.43156,1030.3778,246.83575,1029.7579,246.19217,1029.7396,246.17303,1029.4154,245.80962,1029.3499,245.93552,1028.5903,245.98228,1028.3289,245.51337,1027.78,245.3783,1027.4729,245.11598,1027.421,244.98555,1026.7296,244.90121,1026.1517,245.13942,1026.5065,244.64003,1025.4897,244.37679,1025.1979,244.39293,1025.4509,243.90912,1024.1768,243.94574,1024.6547,243.68314,1024.0889,243.5083,1023.54596,243.0649,1022.7402,243.04778,1022.4856,242.8587,1022.52313,242.97185,1022.2951,242.4165,1021.74945
14040,571.34955,1541.1794,570.9676,1540.8678,571.03973,1540.8679,571.40704,1540.7294,571.2192,1540.9878,570.931,1540.8711,571.02423,1540.719,571.00446,1540.3925,571.1273,1540.3782,571.11505,1540.5586,571.16876,1540.4305,571.2416,1540.1603,571.111,1540.2621,571.24426,1540.2378,571.1701,1540.0408,571.0665,1540.3192,570.85175,1540.2906,571.1358,1539.9862,571.1941,1539.8463,571.1426,1539.6572,570.9317,1539.6692,571.1064,1539.5214,571.04333,1539.4626,570.89624,1539.3247,570.79517,1539.008,570.98804,1539.3197,570.90155,1539.0767,571.0702,1538.8015,570.6448,1538.791,570.89343,1538.8857
14048,1815.5526,541.09796,1816.8264,544.1517,1817.5902,545.15137,1817.2085,546.3549,1818.081,548.1402,1818.0498,550.1195,1819.6399,548.3486,1821.893,551.46277,1821.6538,553.0993,1822.941,553.51874,1822.1804,555.43005,1823.9088,557.1061,1825.0948,558.48035,1825.5383,559.5877,1824.9624,561.8676,1826.1567,564.1481,1827.0884,564.73004,1828.7662,566.68604,1827.6277,566.47784,1831.0681,566.94037,1830.1359,568.8909,1830.0228,570.5797,1831.9203,572.52386,1834.2773,575.4014,1834.2222,574.7184,1834.9636,576.6964,1835.1288,578.7897,1835.7535,579.65497,1836.0176,582.72064,1838.9434,582.5107
14058,2194.77,726.9611,2195.3633,726.8478,2195.0518,726.9324,2195.1265,727.5886,2195.3362,728.1509,2194.9202,727.083,2194.9604,727.39606,2194.963,727.4379,2195.3918,727.18835,2195.5352,727.00336,2195.1697,728.3536,2195.6602,727.36804,2196.087,727.66986,2195.8691,727.5044,2195.964,728.09094,2195.488,728.3644,2195.7253,727.8894,2195.4438,728.3456,2195.7883,727.7701,2195.6252,728.4616,2196.3323,728.5193,2195.985,729.11694,2196.3093,728.7488,2196.2744,728.6787,2196.373,728.96985,2196.364,728.9133,2196.5571,728.5725,2196.0378,729.3391,2196.3884,728.6309,2196.2158,729.2561
14060,259.02463,986.58496,258.84998,986.23145,258.8192,986.2207,258.5135,985.88904,258.42053,985.5519,258.12582,985.50134,257.95465,985.1622,257.77155,985.04834,257.78262,984.81006,257.41458,984.6529,257.18848,984.38104,257.18225,984.16144,256.81888,983.89825,256.68674,983.83856,256.4529,983.53076,256.42325,983.30835,256.32593,983.0025,256.07822,982.91943,256.11026,982.5675,255.6591,982.48956,255.54193,982.3394,255.3432,982.0113,255.22816,981.81274,254.88466,981.6114,254.67303,981.4947,254.64148,981.1301,254.31831,980.9934,254.21416,980.788,253.91187,980.6982,253.81386,980.4395
14067,255.1314,1022.61273,254.8901,1022.29126,254.97998,1022.31366,254.78433,1022.3108,254.99129,1022.0851,254.80806,1022.19183,254.8163,1022.09686,254.66792,1021.797,254.83614,1021.6618,254.77252,1021.63824,254.76889,1021.7279,254.57552,1021.695,254.50317,1021.2598,254.60654,1021.37054,254.6512,1021.11414,254.44681,1021.13135,254.36363,1020.8885,254.55923,1020.9667,254.46518,1020.7869,254.32526,1020.8364,254.19963,1020.54565,254.18361,1020.3804,254.30382,1020.4166,254.23509,1020.3332,254.13637,1020.37384,254.19371,1020.1026,254.04317,1020.0322,254.05966,1019.85223,254.1272,1019.8805,253.9099,1019.9489
14068,585.07886,1476.9165,584.9288,1476.9362,584.6324,1476.8334,584.6964,1476.8298,584.70074,1476.4893,584.7576,1477.0912,584.6857,1477.1605,584.84705,1476.8141,584.71246,1476.7579,584.60065,1477.0403,584.4637,1476.8082,584.3807,1477.2087,583.7963,1477.1133,584.4963,1476.9619,584.552,1477.1118,584.17267,1477.3066,584.0123,1477.06,584.3417,1477.4738,584.3584,1477.5022,584.33606,1477.2078,584.3886,1477.6284,583.93994,1477.5791,584.1129,1477.4276,584.35333,1477.5955,583.71857,1477.7308,584.036,1477.8439,583.72864,1477.9453,584.33905,1477.668,583.772,1477.5986,583.79767,1477.8197
14075,1850.4811,594.39954,1852.1445,593.9137,1850.3304,594.42993,1851.6267,594.4,1849.9886,593.8607,1850.5519,593.2149,1851.5994,592.76404,1850.6987,594.1154,1850.678,592.0827,1848.6141,593.3856,1848.147,592.26886,1849.0786,590.3887,1846.6243,592.1719,1846.716,591.9202,1846.0424,591.2865,1846.0392,590.28217,1845.7024,589.6354,1845.4814,589.86945,1847.3217,587.31415,1844.6543,589.08923,1843.9838,589.6502,1844.966,588.8794,1843.6982,589.0483,1842.874,587.832,1842.8435,587.89276,1841.3279,586.6426,1841.0278,586.93604,1840.7863,587.6085,1838.758,587.588,1839.0153,586.9689
14078,1761.2979,472.12772,1761.6259,472.77402,1761.7122,473.5571,1762.2672,473.65033,1763.7377,472.65756,1761.7532,472.72476,1762.2059,472.7336,1763.0671,472.75137,1763.1729,472.9256,1762.9113,472.74548,1762.6969,472.83856,1763.4169,472.6301,1762.6016,472.38214,1763.0198,472.3794,1763.5957,472.56567,1762.5145,473.11578,1762.4913,472.5448,1762.1711,472.287,1762.4529,472.64694,1763.1079,473.00085,1762.9059,472.43082,1764.0483,472.93106,1762.5914,471.8487,1763.9896,472.53186,1763.1449,472.55206,1763.763,472.43027,1763.0785,472.09286,1763.2806,472.9336,1764.7908,471.83365,1763.9503,472.10837
14088,595.48553,1425.6329,595.3201,1426.3191,595.3405,1425.6031,595.0773,1425.3665,595.2309,1424.9255,595.48785,1424.4492,595.76166,1425.0383,595.8781,1424.2144,595.30426,1424.28,595.456,1424.5028,595.3856,1424.2678,595.4062,1424.3108,595.52673,1424.0767,595.1623,1423.0326,594.8803,1423.5028,594.82666,1423.0464,595.1766,1423.1079,595.55615,1422.5941,595.1024,1422.4281,595.02716,1422.7587,595.0179,1422.4095,594.9337,1422.4901,594.9528,1422.3815,594.7291,1421.7007,594.8892,1421.8005,594.58325,1421.7847,594.3428,1421.4135,594.13416,1421.561,594.4782,1421.4023,593.91846,1421.3724
14117,666.3607,1374.9211,666.2899,1375.281,666.1949,1374.4424,665.72955,1374.8274,666.03033,1374.5647,665.6254,1374.0933,665.2555,1373.6458,665.2006,1373.5223,665.3676,1373.1343,664.9109,1372.6167,664.6815,1373.2389,664.54065,1372.8154,664.11285,1372.2211,664.673,1371.567,664.4049,1371.875,664.00494,1371.1893,664.36426,1371.335,663.8927,1371.4011,663.58685,1370.4047,663.58484,1370.5651,663.5657,1370.2461,663.3733,1370.2008,663.17896,1369.8507,662.6962,1369.8547,662.67365,1369.6976,662.3873,1369.7019,662.7688,1368.7888,662.4854,1369.264,662.02905,1368.6304,662.26184,1368.4982
1412,741.0704,1573.3514,741.0429,1573.2869,741.0266,1573.2324,740.98816,1573.5011,741.0104,1573.4874,740.83685,1573.2683,740.9998,1573.3949,740.88257,1573.5116,740.93835,1573.3909,741.0451,1573.285,740.80664,1573.6183,741.0168,1573.4845,741.04,1573.3942,741.1029,1573.3466,741.08405,1573.5938,741.05,1573.5425,741.02136,1573.3475,741.0609,1573.673,741.2808,1573.5836,741.054,1573.7013,741.2098,1573.754,741.0732,1573.7512,741.1185,1573.6831,741.1448,1573.6174,741.0928,1573.7489,741.2183,1573.5881,741.18616,1573.5787,741.0448,1573.7998,741.15924,1573.5756,741.01495,1573.5995
14125,1898.8285,572.9592,1899.3956,573.91785,1900.264,574.59375,1902.0898,575.16046,1901.8218,576.2112,1902.9275,576.81976,1904.0505,578.7262,1905.3293,579.4941,1905.7604,579.661,1906.3695,581.6559,1907.3531,582.19666,1908.3568,583.81165,1908.264,585.1219,1909.579,585.35254,1909.8989,586.8513,1911.4572,587.73724,1912.1322,588.531,1912.3279,588.2772,1914.2014,591.47626,1914.6289,591.2786,1915.3104,592.56287,1916.3765,593.12616,1917.9214,594.8854,1917.9146,595.6083,1917.7977,597.28613,1918.8665,597.72107,1920.076,597.9788,1920.0143,599.13855,1920.9366,599.9727,1921.8354,601.4358
14131,615.00824,1159.871,614.2306,1159.5044,615.06525,1159.7042,614.0386,1159.5004,614.9848,1159.4353,614.68506,1159.3413,614.1893,1158.5793,614.58466,1158.0947,614.68835,1158.1906,614.51935,1157.8035,613.86957,1158.0316,614.93896,1158.059,614.4455,1157.5222,614.3581,1157.3801,614.338,1157.0585,614.51215,1157.07,613.91077,1156.7769,613.8421,1156.8502,614.2215,1156.1641,614.35065,1156.494,614.37616,1155.6315,613.2824,1155.8577,614.1723,1155.3262,614.3458,1155.7704,613.46735,1155.2427,613.48535,1154.7009,613.8555,1154.961,614.0449,1155.4874,613.6824,1155.0115,613.512,1153.8358
14156,614.4221,1551.9565,614.3979,1552.2295,614.47107,1552.02,614.6587,1552.126,614.2794,1551.8888,614.445,1552.0714,614.40356,1551.9559,614.3751,1551.8373,614.57996,1551.7915,614.4187,1552.0648,614.52673,1551.6793,614.5696,1551.9061,614.3563,1551.6252,614.348,1551.8212,614.11346,1551.7065,614.29034,1551.355,614.1457,1551.4991,614.43915,1551.675,614.0834,1551.363,614.1146,1551.5021,614.1987,1551.518,614.15753,1551.338,614.04755,1551.335,614.05774,1551.5005,614.2794,1551.312,614.403,1551.1989,613.9623,1551.4531,613.8869,1551.079,613.84155,1551.316,614.09265,1551.1823
14168,1971.2063,635.4842,1970.8921,634.6207,1968.629,634.30676,1968.0852,633.5899,1966.724,632.0043,1966.4811,631.33295,1965.7719,629.6519,1963.6655,630.28094,1962.7089,628.4459,1960.6982,628.35,1959.7936,626.5491,1959.715,625.4111,1956.757,624.8764,1956.2781,624.08624,1954.6484,622.89716,1953.9594,621.475,1952.8373,620.2793,1951.9286,620.1479,1951.9456,618.07745,1949.9147,617.358,1948.0803,617.7266,1947.2546,615.62836,1946.344,616.05927,1944.7175,614.42236,1943.8604,613.5759,1942.0718,611.51587,1940.6436,610.95526,1940.0049,610.9266,1938.401,610.3101,1936.8414,609.29034
14172,276.52667,1021.50665,276.17648,1021.6958,276.22607,1021.6035,276.02585,1021.8396,276.15875,1021.446,276.10352,1021.8014,276.2845,1021.4082,275.98346,1021.5405,276.06586,1021.5242,275.7598,1021.69617,275.99496,1021.6303,276.00616,1022.0398,275.8409,1021.9697,275.89752,1021.4827,275.6939,1021.54156,275.6984,1022.1199,275.49677,1021.6755,275.74435,1021.6986,275.75943,1021.92535,275.58438,1022.01154,275.56467,1021.6883,275.5542,1021.8368,275.84375,1022.08344,275.40613,1021.9982,275.2265,1022.1129,275.3212,1021.93054,275.5191,1022.0275,275.29294,1021.75323,275.19656,1021.9209,275.2767,1021.8951
